status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date,year
for_sale,1350000.0,5.0,4.0,2.0,"21 Flax Pond Woods Rd, Old Field, NY, 11733",21 Flax Pond Woods Rd,Old Field,New York,11733.0,4100.0,2017-02-24,2017
for_sale,549000.0,3.0,2.0,0.25,"286 Roseville Ter, Fairfield, CT, 06824",286 Roseville Ter,Fairfield,Connecticut,6824.0,1654.0,2016-05-02,2016
for_sale,469900.0,3.0,2.0,0.2,"122 Berkeley Ave, Selden, NY, 11784",122 Berkeley Ave,Selden,New York,11784.0,1677.0,2011-08-19,2011
for_sale,699000.0,4.0,2.0,0.23,"2032 N Benson Rd, Fairfield, CT, 06824",2032 N Benson Rd,Fairfield,Connecticut,6824.0,1725.0,2019-03-18,2019
for_sale,540000.0,3.0,3.0,0.46,"62 Flushing Ave, Fairfield, CT, 06825",62 Flushing Ave,Fairfield,Connecticut,6825.0,1347.0,2004-01-07,2004
for_sale,475000.0,4.0,2.0,0.23,"6 Pontiac Rd, Selden, NY, 11784",6 Pontiac Rd,Selden,New York,11784.0,1942.0,2013-10-16,2013
for_sale,699000.0,3.0,3.0,0.26,"44 Morehouse Hwy, Fairfield, CT, 06825",44 Morehouse Hwy,Fairfield,Connecticut,6825.0,1615.0,2017-06-30,2017
for_sale,545000.0,2.0,2.0,0.04,"86 Pond Cir Unit 86, Mount Sinai, NY, 11766",86 Pond Cir Unit 86,Mount Sinai,New York,11766.0,1317.0,2006-11-17,2006
for_sale,299000.0,4.0,2.0,0.11,"32 Arising St, Fairfield, CT, 06825",32 Arising St,Fairfield,Connecticut,6825.0,880.0,2011-02-18,2011
for_sale,205000.0,1.0,1.0,0.02,"136E Eastbourne Ct Unit 136E, Ridge, NY, 11961",136E Eastbourne Ct Unit 136E,Ridge,New York,11961.0,679.0,2012-12-20,2012
for_sale,554900.0,4.0,2.0,0.47,"53 Jonas Blvd, Centereach, NY, 11720",53 Jonas Blvd,Centereach,New York,11720.0,1922.0,2008-01-10,2008
for_sale,449000.0,4.0,3.0,0.19,"63 Rosemary Ln, Centereach, NY, 11720",63 Rosemary Ln,Centereach,New York,11720.0,8000.0,2003-05-23,2003
for_sale,449999.0,4.0,2.0,0.26,"98 Cedarhurst Ave, Selden, NY, 11784",98 Cedarhurst Ave,Selden,New York,11784.0,2068.0,2009-10-19,2009
for_sale,289900.0,2.0,1.0,0.02,"451B Arlington Dr Unit 451B, Ridge, NY, 11961",451B Arlington Dr Unit 451B,Ridge,New York,11961.0,1194.0,2008-12-01,2008
for_sale,710000.0,3.0,3.0,1.01,"22 Newman Dr, Easton, CT, 06612",22 Newman Dr,Easton,Connecticut,6612.0,1721.0,2017-02-02,2017
for_sale,949990.0,3.0,4.0,0.44,"112 Wilson Dr, Port Jefferson, NY, 11777",112 Wilson Dr,Port Jefferson,New York,11777.0,3380.0,2006-10-13,2006
for_sale,215000.0,1.0,1.0,0.02,"189D Ventry Ct Unit 189D, Ridge, NY, 11961",189D Ventry Ct Unit 189D,Ridge,New York,11961.0,679.0,2006-09-08,2006
for_sale,419000.0,2.0,1.0,0.28,"85 Wellner Dr, Fairfield, CT, 06825",85 Wellner Dr,Fairfield,Connecticut,6825.0,984.0,2011-06-21,2011
for_sale,2949999.0,4.0,5.0,4.11,"85 Banks Rd, Easton, CT, 06612",85 Banks Rd,Easton,Connecticut,6612.0,6001.0,2001-11-02,2001
for_sale,649000.0,4.0,3.0,0.39,"35 Barnsley Cres, Mount Sinai, NY, 11766",35 Barnsley Cres,Mount Sinai,New York,11766.0,2402.0,2019-11-19,2019
for_sale,369900.0,3.0,2.0,0.27,"3 Pinelawn Rd, Sound Beach, NY, 11789",3 Pinelawn Rd,Sound Beach,New York,11789.0,900.0,2005-08-23,2005
for_sale,519900.0,3.0,2.0,0.5,"29 Sabre Dr, Selden, NY, 11784",29 Sabre Dr,Selden,New York,11784.0,2358.0,2013-12-06,2013
for_sale,900000.0,4.0,4.0,1.03,"211 Rock Ridge Rd, Fairfield, CT, 06824",211 Rock Ridge Rd,Fairfield,Connecticut,6824.0,3741.0,2016-12-20,2016
for_sale,439990.0,3.0,1.0,0.4,"4 Ascot Pl, Coram, NY, 11727",4 Ascot Pl,Coram,New York,11727.0,1122.0,2020-09-25,2020
for_sale,699000.0,4.0,3.0,0.22,"4 Lowery Ave, Lake Grove, NY, 11755",4 Lowery Ave,Lake Grove,New York,11755.0,2200.0,2006-11-08,2006
for_sale,759000.0,3.0,2.0,0.12,"120 Thompson St, Port Jefferson, NY, 11777",120 Thompson St,Port Jefferson,New York,11777.0,2100.0,2012-06-15,2012
for_sale,859000.0,3.0,3.0,3.09,"10 Silver Hill Rd, Easton, CT, 06612",10 Silver Hill Rd,Easton,Connecticut,6612.0,2950.0,2004-09-29,2004
for_sale,625000.0,4.0,3.0,0.24,"42 Brookview Ave, Fairfield, CT, 06825",42 Brookview Ave,Fairfield,Connecticut,6825.0,2458.0,2006-03-28,2006
for_sale,1299999.0,5.0,5.0,0.89,"41 Setalcott Pl, Setauket, NY, 11733",41 Setalcott Pl,Setauket,New York,11733.0,5000.0,2010-05-25,2010
for_sale,225000.0,3.0,1.0,0.14,"76 E Hill St, Riverhead, NY, 11792",76 E Hill St,Riverhead,New York,11792.0,998.0,2006-07-03,2006
for_sale,329000.0,2.0,2.0,0.02,"55 Briar Hill Ct Unit 55, Middle Island, NY, 11953",55 Briar Hill Ct Unit 55,Middle Island,New York,11953.0,1133.0,2020-03-04,2020
for_sale,399000.0,4.0,2.0,1.38,"23 Teepee Rd, Rocky Point, NY, 11778",23 Teepee Rd,Rocky Point,New York,11778.0,1100.0,2016-05-26,2016
for_sale,428400.0,3.0,2.0,1.05,"74 Hilltop Dr, Sound Beach, NY, 11789",74 Hilltop Dr,Sound Beach,New York,11789.0,1993.0,2010-08-18,2010
for_sale,528000.0,4.0,3.0,0.35,"8 Carnaby Ave, Coram, NY, 11727",8 Carnaby Ave,Coram,New York,11727.0,2200.0,2017-03-28,2017
for_sale,1189000.0,4.0,4.0,0.69,"338 Old Oaks Rd, Fairfield, CT, 06825",338 Old Oaks Rd,Fairfield,Connecticut,6825.0,2543.0,2019-10-11,2019
for_sale,675000.0,3.0,2.0,0.4,"6 Shadetree Ln, Stony Brook, NY, 11790",6 Shadetree Ln,Stony Brook,New York,11790.0,2000.0,2012-04-18,2012
for_sale,475000.0,2.0,1.0,0.12,"457 Wilson St, Fairfield, CT, 06825",457 Wilson St,Fairfield,Connecticut,6825.0,1000.0,2016-08-15,2016
for_sale,729000.0,3.0,3.0,0.42,"74 Westwood Rd, Fairfield, CT, 06825",74 Westwood Rd,Fairfield,Connecticut,6825.0,2315.0,2006-09-22,2006
for_sale,1250000.0,5.0,4.0,0.69,"743 Mount Sinai Coram Rd, Mount Sinai, NY, 11766",743 Mount Sinai Coram Rd,Mount Sinai,New York,11766.0,4061.0,2016-07-20,2016
for_sale,729000.0,4.0,3.0,0.14,"112 Shore Dr, Sound Beach, NY, 11789",112 Shore Dr,Sound Beach,New York,11789.0,1760.0,2017-06-28,2017
for_sale,369000.0,2.0,1.0,0.14,"75 Park St, Centereach, NY, 11720",75 Park St,Centereach,New York,11720.0,702.0,2019-09-16,2019
for_sale,599000.0,3.0,3.0,0.11,"30 Sunflower Ridge Rd Unit 30, South Setauket, NY, 11720",30 Sunflower Ridge Rd Unit 30,South Setauket,New York,11720.0,2255.0,2001-12-19,2001
for_sale,599000.0,4.0,2.0,0.37,"67 Woodland Rd, Miller Place, NY, 11764",67 Woodland Rd,Miller Place,New York,11764.0,2100.0,2013-02-15,2013
for_sale,850000.0,4.0,4.0,3.64,"364 Morehouse Rd, Easton, CT, 06612",364 Morehouse Rd,Easton,Connecticut,6612.0,3486.0,2005-06-10,2005
for_sale,649000.0,5.0,3.0,0.96,"22 Canterbury Ct, East Setauket, NY, 11733",22 Canterbury Ct,East Setauket,New York,11733.0,2356.0,2019-04-10,2019
for_sale,850000.0,5.0,3.0,0.26,"40 Robin Ln, Fairfield, CT, 06824",40 Robin Ln,Fairfield,Connecticut,6824.0,2383.0,2000-07-31,2000
for_sale,669000.0,4.0,3.0,1.04,"106 Woodhaven Dr, Trumbull, CT, 06611",106 Woodhaven Dr,Trumbull,Connecticut,6611.0,1512.0,2020-09-08,2020
for_sale,939999.0,5.0,5.0,0.23,"16 Hamlet Dr Unit 16, Mount Sinai, NY, 11766",16 Hamlet Dr Unit 16,Mount Sinai,New York,11766.0,3468.0,2005-05-31,2005
for_sale,699900.0,4.0,3.0,0.83,"26 N Green Acres Ln, Trumbull, CT, 06611",26 N Green Acres Ln,Trumbull,Connecticut,6611.0,2436.0,2003-09-30,2003
for_sale,334990.0,2.0,1.0,0.11,"457 Summerwood Ct Unit 457, Ridge, NY, 11961",457 Summerwood Ct Unit 457,Ridge,New York,11961.0,792.0,2014-03-10,2014
for_sale,389990.0,3.0,2.0,0.35,"50 Dorothy St, Port Jefferson Station, NY, 11776",50 Dorothy St,Port Jefferson Station,New York,11776.0,2171.0,2021-12-07,2021
for_sale,499000.0,3.0,2.0,0.13,"141 Brookfield Ave, Fairfield, CT, 06825",141 Brookfield Ave,Fairfield,Connecticut,6825.0,1656.0,2006-07-31,2006
for_sale,325000.0,2.0,2.0,0.03,"29 Birchwood Rd Unit 29, Coram, NY, 11727",29 Birchwood Rd Unit 29,Coram,New York,11727.0,1090.0,2022-01-04,2022
for_sale,550000.0,3.0,2.0,1.25,"556 Hawkins Rd, Selden, NY, 11784",556 Hawkins Rd,Selden,New York,11784.0,1800.0,2017-06-19,2017
for_sale,550000.0,6.0,2.0,0.16,"2 Campfield Dr, Fairfield, CT, 06825",2 Campfield Dr,Fairfield,Connecticut,6825.0,1920.0,2017-04-03,2017
for_sale,999000.0,2.0,1.0,9.05,"220 Pansy Rd, Fairfield, CT, 06824",220 Pansy Rd,Fairfield,Connecticut,6824.0,1328.0,2010-10-29,2010
for_sale,610000.0,5.0,4.0,1.75,"30 Half Mile Rd, Middle Island, NY, 11953",30 Half Mile Rd,Middle Island,New York,11953.0,2970.0,2002-04-08,2002
for_sale,525417.0,5.0,4.0,0.48,"28 Dumond Pl, Coram, NY, 11727",28 Dumond Pl,Coram,New York,11727.0,2800.0,2005-01-25,2005
for_sale,379000.0,1.0,2.0,0.03,"97 Commodore Cir Unit 97, Port Jefferson Station, NY, 11776",97 Commodore Cir Unit 97,Port Jefferson Station,New York,11776.0,1204.0,2018-12-11,2018
for_sale,519000.0,2.0,1.0,0.47,"2 Acorn Ln, Stony Brook, NY, 11790",2 Acorn Ln,Stony Brook,New York,11790.0,1184.0,2005-03-28,2005
for_sale,629000.0,3.0,2.0,0.26,"192 Edgewood Rd, Fairfield, CT, 06825",192 Edgewood Rd,Fairfield,Connecticut,6825.0,1722.0,2016-12-30,2016
for_sale,519998.0,3.0,3.0,0.04,"169 S Windward Ct Unit 169, Port Jefferson, NY, 11777",169 S Windward Ct Unit 169,Port Jefferson,New York,11777.0,1796.0,2006-09-21,2006
for_sale,299996.0,2.0,1.0,0.25,"8 Albion Rd, Rocky Point, NY, 11778",8 Albion Rd,Rocky Point,New York,11778.0,750.0,2015-06-12,2015
for_sale,660000.0,4.0,3.0,0.31,"56 Blackhouse Rd, Trumbull, CT, 06611",56 Blackhouse Rd,Trumbull,Connecticut,6611.0,3245.0,2018-08-23,2018
for_sale,525000.0,3.0,2.0,0.17,"92 Bibbins Ave, Fairfield, CT, 06825",92 Bibbins Ave,Fairfield,Connecticut,6825.0,1498.0,2000-08-31,2000
for_sale,499999.0,2.0,2.0,0.17,"47 Edge Hill Rd, Fairfield, CT, 06824",47 Edge Hill Rd,Fairfield,Connecticut,6824.0,1379.0,2019-05-28,2019
for_sale,669000.0,3.0,2.0,0.12,"317 Meadowbrook Rd, Fairfield, CT, 06824",317 Meadowbrook Rd,Fairfield,Connecticut,6824.0,1466.0,2016-04-22,2016
for_sale,799000.0,3.0,2.0,0.26,"64 Shoreham Village Dr, Fairfield, CT, 06824",64 Shoreham Village Dr,Fairfield,Connecticut,6824.0,1680.0,2016-06-15,2016
for_sale,425000.0,3.0,2.0,0.23,"15 Hickory Rd, Rocky Point, NY, 11778",15 Hickory Rd,Rocky Point,New York,11778.0,1360.0,2020-04-20,2020
for_sale,679000.0,3.0,3.0,1.94,"13 Heritage Dr, Easton, CT, 06612",13 Heritage Dr,Easton,Connecticut,6612.0,2048.0,2006-10-05,2006
for_sale,899000.0,5.0,5.0,0.35,"62 Upper Sheep Past Rd, East Setauket, NY, 11733",62 Upper Sheep Past Rd,East Setauket,New York,11733.0,4185.0,2020-07-27,2020
for_sale,369999.0,2.0,2.0,0.06,"403 Kingston Dr Unit 403, Ridge, NY, 11961",403 Kingston Dr Unit 403,Ridge,New York,11961.0,1116.0,2016-07-01,2016
for_sale,589500.0,5.0,3.0,1.0,"51 S Swezeytown Rd, Middle Island, NY, 11953",51 S Swezeytown Rd,Middle Island,New York,11953.0,2000.0,2005-07-27,2005
for_sale,799000.0,4.0,3.0,0.29,"38 Davis Rd, Fairfield, CT, 06825",38 Davis Rd,Fairfield,Connecticut,6825.0,2000.0,2021-05-17,2021
for_sale,1299000.0,5.0,5.0,3.82,"1158 Sport Hill Rd, Easton, CT, 06612",1158 Sport Hill Rd,Easton,Connecticut,6612.0,4620.0,2007-12-07,2007
for_sale,199900.0,1.0,1.0,0.02,"195 Newcastle Ct Unit B, Ridge, NY, 11961",195 Newcastle Ct Unit B,Ridge,New York,11961.0,675.0,2016-02-18,2016
for_sale,575000.0,3.0,2.0,0.23,"242 N Country Rd, Port Jefferson, NY, 11777",242 N Country Rd,Port Jefferson,New York,11777.0,1800.0,2019-03-11,2019
for_sale,795000.0,3.0,3.0,0.59,"215 Bailey Rd, Fairfield, CT, 06825",215 Bailey Rd,Fairfield,Connecticut,6825.0,1430.0,2015-12-10,2015
for_sale,599000.0,8.0,3.0,0.17,"284 Berkeley Rd, Fairfield, CT, 06825",284 Berkeley Rd,Fairfield,Connecticut,6825.0,2932.0,2021-11-10,2021
for_sale,749000.0,3.0,2.0,0.12,"365 S Benson Rd, Fairfield, CT, 06824",365 S Benson Rd,Fairfield,Connecticut,6824.0,1432.0,2020-06-17,2020
for_sale,525000.0,3.0,2.0,1.03,"161 Tanglewood Rd, Trumbull, CT, 06611",161 Tanglewood Rd,Trumbull,Connecticut,6611.0,1544.0,2005-08-15,2005
for_sale,599000.0,4.0,3.0,1.09,"56 Dare Rd, Selden, NY, 11784",56 Dare Rd,Selden,New York,11784.0,2440.0,2020-12-16,2020
for_sale,775000.0,3.0,3.0,0.39,"1965 N Benson Rd, Fairfield, CT, 06824",1965 N Benson Rd,Fairfield,Connecticut,6824.0,1450.0,2016-05-17,2016
for_sale,599000.0,4.0,3.0,0.34,"16 Birch Ln, Wading River, NY, 11792",16 Birch Ln,Wading River,New York,11792.0,3000.0,2021-11-09,2021
for_sale,899000.0,3.0,2.0,0.26,"219 Pansy Rd, Fairfield, CT, 06824",219 Pansy Rd,Fairfield,Connecticut,6824.0,1334.0,2006-11-14,2006
for_sale,475000.0,4.0,2.0,0.17,"192 Halley Ave, Fairfield, CT, 06825",192 Halley Ave,Fairfield,Connecticut,6825.0,1541.0,2015-07-14,2015
for_sale,269900.0,2.0,1.0,0.02,"39 Trent Ct Unit B, Ridge, NY, 11961",39 Trent Ct Unit B,Ridge,New York,11961.0,875.0,2005-11-14,2005
for_sale,379900.0,2.0,1.0,0.03,"54D Aylesbury Ct Unit 54D, Ridge, NY, 11961",54D Aylesbury Ct Unit 54D,Ridge,New York,11961.0,1200.0,2021-12-22,2021
for_sale,599990.0,4.0,3.0,0.37,"26 Harvard Rd, Shoreham, NY, 11786",26 Harvard Rd,Shoreham,New York,11786.0,1734.0,2013-09-17,2013
for_sale,480000.0,3.0,3.0,0.46,"18 Lull Water Rd, Trumbull, CT, 06611",18 Lull Water Rd,Trumbull,Connecticut,6611.0,1646.0,2003-11-10,2003
for_sale,439999.0,3.0,2.0,0.36,"314 Locust Dr, Rocky Point, NY, 11778",314 Locust Dr,Rocky Point,New York,11778.0,1500.0,2001-07-03,2001
for_sale,1099000.0,5.0,4.0,1.1,"26 High Ridge Rd, Easton, CT, 06612",26 High Ridge Rd,Easton,Connecticut,6612.0,4278.0,2019-05-07,2019
for_sale,820000.0,4.0,3.0,0.47,"33 Romanock Rd, Fairfield, CT, 06825",33 Romanock Rd,Fairfield,Connecticut,6825.0,2168.0,2010-04-15,2010
for_sale,989000.0,5.0,4.0,1.02,"25 Arbor Field Way, Lake Grove, NY, 11755",25 Arbor Field Way,Lake Grove,New York,11755.0,4000.0,2016-06-16,2016
for_sale,349990.0,2.0,2.0,0.04,"93 Enfield Ct Unit B, Ridge, NY, 11961",93 Enfield Ct Unit B,Ridge,New York,11961.0,1746.0,2000-01-28,2000
for_sale,269000.0,2.0,1.0,0.02,"275 Berwick Ct Unit B, Ridge, NY, 11961",275 Berwick Ct Unit B,Ridge,New York,11961.0,1000.0,2001-11-23,2001
for_sale,459900.0,3.0,2.0,0.34,"3 Groton Ln, Coram, NY, 11727",3 Groton Ln,Coram,New York,11727.0,2112.0,2005-01-14,2005
for_sale,379999.0,1.0,3.0,0.02,"2903 Eve Ann Dr Unit 2903, Port Jefferson Station, NY, 11776",2903 Eve Ann Dr Unit 2903,Port Jefferson Station,New York,11776.0,984.0,2001-01-10,2001
for_sale,999000.0,5.0,3.0,1.0,"205 Lake Ave, Trumbull, CT, 06611",205 Lake Ave,Trumbull,Connecticut,6611.0,3102.0,2006-05-24,2006
for_sale,539000.0,4.0,2.0,0.34,"2 Ridgeview Pl, Mount Sinai, NY, 11766",2 Ridgeview Pl,Mount Sinai,New York,11766.0,1560.0,2021-02-18,2021
for_sale,514999.0,3.0,2.0,0.34,"9 Saddle Hill Rd, Coram, NY, 11727",9 Saddle Hill Rd,Coram,New York,11727.0,1608.0,2018-09-10,2018
for_sale,389000.0,2.0,1.0,0.25,"247 Rocky Point Landing Rd, Rocky Point, NY, 11778",247 Rocky Point Landing Rd,Rocky Point,New York,11778.0,1200.0,2018-11-16,2018
for_sale,499000.0,5.0,3.0,0.35,"1017 Old Town Rd, Coram, NY, 11727",1017 Old Town Rd,Coram,New York,11727.0,2050.0,2006-10-04,2006
for_sale,419000.0,5.0,2.0,0.09,"254 Lower Rocky Point Rd, Sound Beach, NY, 11789",254 Lower Rocky Point Rd,Sound Beach,New York,11789.0,2074.0,2021-01-28,2021
for_sale,974999.0,5.0,4.0,0.23,"13 Oakland Hills Dr, Mount Sinai, NY, 11766",13 Oakland Hills Dr,Mount Sinai,New York,11766.0,3620.0,2019-06-24,2019
for_sale,679000.0,3.0,3.0,0.41,"130 Crestwood Rd, Fairfield, CT, 06824",130 Crestwood Rd,Fairfield,Connecticut,6824.0,1782.0,2015-06-19,2015
for_sale,429000.0,3.0,1.0,0.19,"15 Smith St, Centereach, NY, 11720",15 Smith St,Centereach,New York,11720.0,800.0,2020-12-03,2020
for_sale,579000.0,4.0,3.0,0.35,"9 Rolling Rd, Miller Place, NY, 11764",9 Rolling Rd,Miller Place,New York,11764.0,1978.0,2016-08-24,2016
for_sale,809000.0,4.0,3.0,0.11,"404 Castle Ave, Fairfield, CT, 06825",404 Castle Ave,Fairfield,Connecticut,6825.0,2445.0,2021-05-11,2021
for_sale,529000.0,5.0,2.0,0.34,"8 Highland Down, Shoreham, NY, 11786",8 Highland Down,Shoreham,New York,11786.0,1887.0,2018-10-01,2018
for_sale,975000.0,3.0,3.0,0.54,"400 Oxhead Rd, Stony Brook, NY, 11790",400 Oxhead Rd,Stony Brook,New York,11790.0,2095.0,2015-01-06,2015
for_sale,739000.0,4.0,3.0,0.92,"16 Long Bow, Wading River, NY, 11792",16 Long Bow,Wading River,New York,11792.0,2468.0,2018-07-02,2018
for_sale,549900.0,3.0,2.0,0.35,"7 Calicotree Ln, Coram, NY, 11727",7 Calicotree Ln,Coram,New York,11727.0,1997.0,2009-04-16,2009
for_sale,699000.0,4.0,3.0,0.33,"31 Puritan Path, Port Jefferson, NY, 11777",31 Puritan Path,Port Jefferson,New York,11777.0,2300.0,2007-08-16,2007
for_sale,679000.0,4.0,4.0,0.63,"10 Oldstone Ct, Centereach, NY, 11720",10 Oldstone Ct,Centereach,New York,11720.0,2500.0,2005-02-24,2005
for_sale,499000.0,5.0,3.0,0.35,"652 Hawkins Rd E, Coram, NY, 11727",652 Hawkins Rd E,Coram,New York,11727.0,2868.0,2019-06-27,2019
for_sale,559000.0,2.0,2.0,13.71,"182 Ira Rd Unit 182, Mount Sinai, NY, 11766",182 Ira Rd Unit 182,Mount Sinai,New York,11766.0,1820.0,2007-08-16,2007
for_sale,615000.0,4.0,2.0,0.11,"28 Crane St, Fairfield, CT, 06825",28 Crane St,Fairfield,Connecticut,6825.0,2016.0,2003-10-01,2003
for_sale,687500.0,4.0,3.0,0.92,"6082 N Country Rd, Wading River, NY, 11792",6082 N Country Rd,Wading River,New York,11792.0,2143.0,2015-06-29,2015
for_sale,475000.0,3.0,2.0,0.35,"26 Branch Ln, East Setauket, NY, 11733",26 Branch Ln,East Setauket,New York,11733.0,1488.0,2002-12-16,2002
for_sale,660000.0,3.0,4.0,0.69,"10 Little Harbor Rd, Mount Sinai, NY, 11766",10 Little Harbor Rd,Mount Sinai,New York,11766.0,1890.0,2003-02-25,2003
for_sale,399990.0,3.0,1.0,0.12,"34 Ulrich Rd, Centereach, NY, 11720",34 Ulrich Rd,Centereach,New York,11720.0,1136.0,2021-11-24,2021
for_sale,599999.0,4.0,3.0,0.26,"282 Harrison Ave, Miller Place, NY, 11764",282 Harrison Ave,Miller Place,New York,11764.0,2496.0,2020-08-17,2020
for_sale,590000.0,3.0,2.0,0.46,"235 Stevenson Rd, Fairfield, CT, 06825",235 Stevenson Rd,Fairfield,Connecticut,6825.0,1606.0,2015-01-30,2015
for_sale,1250000.0,5.0,5.0,3.0,"80 Crossbow Ln, Easton, CT, 06612",80 Crossbow Ln,Easton,Connecticut,6612.0,4841.0,2019-06-24,2019
for_sale,479999.0,4.0,2.0,0.11,"3 Atlantic Ave, Port Jefferson Station, NY, 11776",3 Atlantic Ave,Port Jefferson Station,New York,11776.0,1540.0,2020-09-17,2020
for_sale,465000.0,4.0,3.0,0.42,"180 Mount Sinai Ave, Mount Sinai, NY, 11766",180 Mount Sinai Ave,Mount Sinai,New York,11766.0,2350.0,2003-12-09,2003
for_sale,499000.0,4.0,3.0,0.32,"91 Garden Dr, Fairfield, CT, 06825",91 Garden Dr,Fairfield,Connecticut,6825.0,2000.0,2008-07-16,2008
for_sale,569000.0,5.0,4.0,1.25,"37 Randall Rd, Wading River, NY, 11792",37 Randall Rd,Wading River,New York,11792.0,2500.0,2000-09-21,2000
for_sale,549000.0,2.0,2.0,13.71,"120 Pond Cir Unit 120, Mount Sinai, NY, 11766",120 Pond Cir Unit 120,Mount Sinai,New York,11766.0,1820.0,2007-04-18,2007
for_sale,501000.0,4.0,2.0,0.37,"37 Bobcat Ln, East Setauket, NY, 11733",37 Bobcat Ln,East Setauket,New York,11733.0,1600.0,2007-03-21,2007
for_sale,609000.0,4.0,2.0,0.41,"6 Balfour Ln, Stony Brook, NY, 11790",6 Balfour Ln,Stony Brook,New York,11790.0,2200.0,2005-11-22,2005
for_sale,799000.0,4.0,4.0,0.92,"4 Woods Dr, Port Jefferson Station, NY, 11776",4 Woods Dr,Port Jefferson Station,New York,11776.0,2636.0,2020-11-05,2020
for_sale,339900.0,2.0,2.0,0.04,"348A Woodbridge Dr Unit 348A, Ridge, NY, 11961",348A Woodbridge Dr Unit 348A,Ridge,New York,11961.0,1200.0,2007-04-12,2007
for_sale,1400000.0,4.0,4.0,0.44,"487 Wormwood Rd, Fairfield, CT, 06824",487 Wormwood Rd,Fairfield,Connecticut,6824.0,2871.0,2003-06-25,2003
for_sale,649000.0,4.0,2.0,0.15,"31 Cambridge St, Fairfield, CT, 06824",31 Cambridge St,Fairfield,Connecticut,6824.0,1186.0,2017-12-08,2017
for_sale,714900.0,4.0,3.0,0.52,"16 Deer Field Cres, Wading River, NY, 11792",16 Deer Field Cres,Wading River,New York,11792.0,2400.0,2013-06-12,2013
for_sale,997095.0,4.0,4.0,0.52,"12 Ellen Dr, Port Jefferson, NY, 11777",12 Ellen Dr,Port Jefferson,New York,11777.0,3150.0,2020-01-03,2020
for_sale,538000.0,4.0,3.0,0.17,"348 Mark Tree Rd, South Setauket, NY, 11720",348 Mark Tree Rd,South Setauket,New York,11720.0,2750.0,2020-12-07,2020
for_sale,499000.0,2.0,2.0,0.04,"49 Rose Ln Unit 49, Mount Sinai, NY, 11766",49 Rose Ln Unit 49,Mount Sinai,New York,11766.0,1654.0,2007-06-21,2007
for_sale,899900.0,4.0,3.0,0.76,"2 Savanna Cir, Mount Sinai, NY, 11766",2 Savanna Cir,Mount Sinai,New York,11766.0,3129.0,2007-08-30,2007
for_sale,599990.0,2.0,3.0,0.5,"660 Main St, Port Jefferson, NY, 11777",660 Main St,Port Jefferson,New York,11777.0,2100.0,2018-11-08,2018
for_sale,449999.0,4.0,2.0,0.35,"7 Cornell St, Port Jefferson Station, NY, 11776",7 Cornell St,Port Jefferson Station,New York,11776.0,1572.0,2009-06-02,2009
for_sale,650000.0,4.0,3.0,0.95,"181 Lake Ave, Trumbull, CT, 06611",181 Lake Ave,Trumbull,Connecticut,6611.0,2204.0,2017-04-04,2017
for_sale,399990.0,3.0,2.0,0.21,"322 Hawkins Rd, Centereach, NY, 11720",322 Hawkins Rd,Centereach,New York,11720.0,1600.0,2000-06-26,2000
for_sale,1095888.0,5.0,4.0,0.69,"86 Sweetgum Ln, Miller Place, NY, 11764",86 Sweetgum Ln,Miller Place,New York,11764.0,6267.0,2010-08-25,2010
for_sale,579000.0,3.0,2.0,0.4,"14 Suffolk Down, Shoreham, NY, 11786",14 Suffolk Down,Shoreham,New York,11786.0,2200.0,2009-03-18,2009
for_sale,225000.0,2.0,1.0,0.02,"37 Trent Ct Unit D, Ridge, NY, 11961",37 Trent Ct Unit D,Ridge,New York,11961.0,875.0,2000-07-12,2000
for_sale,799000.0,3.0,3.0,0.58,"111 Toll House Ln, Fairfield, CT, 06825",111 Toll House Ln,Fairfield,Connecticut,6825.0,1335.0,2003-07-16,2003
for_sale,449000.0,3.0,2.0,0.08,"45 Atlantic Dr, Sound Beach, NY, 11789",45 Atlantic Dr,Sound Beach,New York,11789.0,1000.0,2020-07-09,2020
for_sale,499000.0,4.0,2.0,0.22,"40 Beacon View Dr, Fairfield, CT, 06825",40 Beacon View Dr,Fairfield,Connecticut,6825.0,1440.0,2002-04-24,2002
for_sale,479000.0,2.0,2.0,0.1,"543 Leisure Dr Unit 543, Ridge, NY, 11961",543 Leisure Dr Unit 543,Ridge,New York,11961.0,1507.0,2021-10-07,2021
for_sale,749888.0,4.0,2.0,1.2,"243 Radio Ave, Miller Place, NY, 11764",243 Radio Ave,Miller Place,New York,11764.0,3375.0,2021-12-20,2021
for_sale,699000.0,3.0,3.0,0.92,"169 Hickory St, Port Jefferson Station, NY, 11776",169 Hickory St,Port Jefferson Station,New York,11776.0,2700.0,2008-01-09,2008
for_sale,779000.0,5.0,3.0,0.33,"77 Whiskey Rd, Coram, NY, 11727",77 Whiskey Rd,Coram,New York,11727.0,2898.0,2021-03-15,2021
for_sale,289900.0,2.0,2.0,0.75,"49 Coolidge Ave, Torrington, CT, 06790",49 Coolidge Ave,Torrington,Connecticut,6790.0,1820.0,2018-10-15,2018
for_sale,339900.0,2.0,1.0,0.25,"142 Catlin Rd, Harwinton, CT, 06791",142 Catlin Rd,Harwinton,Connecticut,6791.0,894.0,2006-05-30,2006
